work_year;job_title;job_category;salary_currency;salary;employee_residence;experience_level;company_location;company_size
2023;Data Analyst;Data Analysis;USD;85700;United States;Senior;United States;M
2023;Research Scientist;Data Science and Research;USD;248100;United States;Senior;United States;M
2023;Research Scientist;Data Science and Research;USD;145900;United States;Senior;United States;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;200000;United States;Executive;United States;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;145000;United States;Executive;United States;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;230000;United States;Senior;United States;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;184000;United States;Senior;United States;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;269500;United States;Senior;United States;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;166600;United States;Senior;United States;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;295500;United States;Executive;United States;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;165200;United States;Executive;United States;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;226600;United States;Senior;United States;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;140100;United States;Senior;United States;M
2023;ML Engineer;Machine Learning and AI;USD;235000;United States;Mid-level;United States;M
2023;ML Engineer;Machine Learning and AI;USD;135000;United States;Mid-level;United States;M
2023;Data Analyst;Data Analysis;USD;110000;United States;Mid-level;United States;M
2023;Data Analyst;Data Analysis;USD;75000;United States;Mid-level;United States;M
2023;Analytics Engineer;Leadership and Management;USD;180000;United States;Senior;United States;M
2023;Analytics Engineer;Leadership and Management;USD;144000;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;GBP;40000;United Kingdom;Mid-level;United Kingdom;M
2023;Data Engineer;Data Engineering;GBP;35000;United Kingdom;Mid-level;United Kingdom;M
2023;Data Analyst;Data Analysis;USD;65000;United States;Mid-level;United States;M
2023;Data Analyst;Data Analysis;USD;55000;United States;Mid-level;United States;M
2023;Data Manager;Leadership and Management;USD;160667;United States;Senior;United States;M
2023;Data Manager;Leadership and Management;USD;130000;United States;Senior;United States;M
2023;MLOps Engineer;Machine Learning and AI;BRL;140400;Brazil;Mid-level;Brazil;L
2023;Data Analyst;Data Analysis;USD;169000;United States;Senior;United States;M
2023;Data Analyst;Data Analysis;USD;110600;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;225500;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;139400;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;304200;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;173800;United States;Senior;United States;M
2023;Data Science Lead;Data Science and Research;USD;191765;United States;Mid-level;United States;M
2023;Data Science Lead;Data Science and Research;USD;134326;United States;Mid-level;United States;M
2023;Analytics Engineer;Leadership and Management;USD;173000;United States;Senior;United States;M
2023;Analytics Engineer;Leadership and Management;USD;160000;United States;Senior;United States;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;258384;United States;Senior;United States;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;153100;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;135000;United States;Mid-level;United States;M
2023;Data Scientist;Data Science and Research;USD;70000;United States;Mid-level;United States;M
2023;Data Scientist;Data Science and Research;USD;168000;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;130000;United States;Senior;United States;M
2023;Data Analyst;Data Analysis;USD;146200;United States;Senior;United States;M
2023;Data Analyst;Data Analysis;USD;116960;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;226700;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;133300;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;370000;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;245000;United States;Senior;United States;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;208450;United States;Senior;United States;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;151600;United States;Senior;United States;M
2023;Data Specialist;Data Management and Strategy;USD;111600;United States;Senior;United States;M
2023;Data Specialist;Data Management and Strategy;USD;72000;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;359170;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;295490;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;90000;United States;Entry-level;Canada;L
2023;Analytics Engineer;Leadership and Management;USD;90000;United States;Mid-level;United States;M
2023;Analytics Engineer;Leadership and Management;USD;84000;United States;Mid-level;United States;M
2023;Data Engineer;Data Engineering;USD;110000;France;Mid-level;France;M
2023;Data Engineer;Data Engineering;USD;90000;France;Mid-level;France;M
2023;Data Engineer;Data Engineering;USD;110000;United States;Mid-level;United States;M
2023;Data Engineer;Data Engineering;USD;70000;United States;Mid-level;United States;M
2023;Data Scientist;Data Science and Research;EUR;45000;Spain;Senior;Spain;M
2023;Data Scientist;Data Science and Research;EUR;36000;Spain;Senior;Spain;M
2023;Data Engineer;Data Engineering;USD;90000;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;75000;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;253000;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;162000;United States;Senior;United States;M
2023;Data Integration Specialist;Data Management and Strategy;USD;115000;Canada;Entry-level;Canada;M
2023;Data Integration Specialist;Data Management and Strategy;USD;85000;Canada;Entry-level;Canada;M
2023;Data Scientist;Data Science and Research;USD;164000;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;130000;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;359170;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;295490;United States;Senior;United States;M
2023;Data Science Consultant;Data Science and Research;USD;145900;United States;Senior;United States;M
2023;Data Science Consultant;Data Science and Research;USD;128100;United States;Senior;United States;M
2023;Business Intelligence Analyst;BI and Visualization;USD;127000;United States;Senior;United States;M
2023;Business Intelligence Analyst;BI and Visualization;USD;95000;United States;Senior;United States;M
2023;Data Analyst;Data Analysis;USD;94600;United States;Entry-level;United States;M
2023;Data Analyst;Data Analysis;USD;86000;United States;Entry-level;United States;M
2023;Data Engineer;Data Engineering;USD;72000;Brazil;Senior;Brazil;M
2023;Data Engineer;Data Engineering;USD;60000;Brazil;Senior;Brazil;M
2023;Data Scientist;Data Science and Research;USD;136000;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;104000;United States;Senior;United States;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;323300;United States;Senior;United States;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;184700;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;150000;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;101570;United States;Senior;United States;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;247500;United States;Senior;United States;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;172200;United States;Senior;United States;M
2023;Data Science Practitioner;Data Science and Research;USD;198800;United States;Senior;United States;M
2023;Data Science Practitioner;Data Science and Research;USD;122600;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;173650;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;113900;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;185000;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;126000;United States;Senior;United States;M
2023;Data Management Specialist;Data Management and Strategy;USD;139500;United States;Senior;United States;M
2023;Data Management Specialist;Data Management and Strategy;USD;110000;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;160000;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;130000;United States;Senior;United States;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;280000;United States;Senior;United States;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;200000;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;GBP;100000;United Kingdom;Mid-level;United Kingdom;M
2023;Data Scientist;Data Science and Research;GBP;60000;United Kingdom;Mid-level;United Kingdom;M
2023;Data Scientist;Data Science and Research;USD;248100;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;145900;United States;Senior;United States;M
2023;Business Intelligence Engineer;BI and Visualization;USD;220000;United States;Senior;United States;M
2023;Business Intelligence Engineer;BI and Visualization;USD;175000;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;175000;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;150000;United States;Senior;United States;M
2023;Data Manager;Leadership and Management;USD;145000;United States;Senior;United States;M
2023;Data Manager;Leadership and Management;USD;130000;United States;Senior;United States;M
2023;Data Manager;Leadership and Management;USD;115500;United States;Mid-level;United States;M
2023;Data Manager;Leadership and Management;USD;73500;United States;Mid-level;United States;M
2023;Data Analyst;Data Analysis;USD;150000;United States;Senior;United States;M
2023;Data Analyst;Data Analysis;USD;135000;United States;Senior;United States;M
2023;Data Analyst;Data Analysis;USD;150000;United States;Senior;United States;M
2023;Data Analyst;Data Analysis;USD;85000;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;210000;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;170000;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;160000;United States;Senior;United States;M
